 	Design Numbers	obj_o_Weight_Act	obj_o_Wh_Loss
5731	0.5731	86.36074662441462	463.97908775498746
5732	0.5732	93.94711517181904	468.3352582309043
5733	0.5733	82.24973791089128	485.7942248564715
5734	0.5734	84.2213060375069	475.98754471156815
5735	0.5735	92.96506617356228	461.7514247150101
5736	0.5736	86.19676042758972	472.8493152784999
5737	0.5737	93.38041282564387	458.44984354668105
5738	0.5738	93.4601135130943	457.8671913550993
5739	0.5739	81.56921343857974	476.49287104742695
5740	0.5740	93.46991019718017	477.8413188008403
5741	0.5741	84.95122704886361	471.57122391717826
5742	0.5742	90.72743810850957	471.662210217595
5743	0.5743	84.3584956830732	472.58133118248026
5744	0.5744	93.58742817532007	465.09912541578313
5745	0.5745	90.08940709642367	463.20026302888425
5746	0.5746	93.17858866771478	460.52752090454464
5747	0.5747	84.14881815210359	472.1321430496252
5748	0.5748	82.89300016484155	477.36777933662955
5749	0.5749	82.39229071247102	478.267744196088
5750	0.5750	88.89305373309595	468.91022391484915
5751	0.5751	83.98547794969208	476.61926751335005
5752	0.5752	87.68228253118403	472.04955567727654
5753	0.5753	87.64161283712366	470.69042472598494
5754	0.5754	86.40953612653993	470.2268771530652
5755	0.5755	81.08864970718106	480.1347530186966
5756	0.5756	93.46996570962392	468.4116202057807
5757	0.5757	97.87004958543659	472.7397185268461
5758	0.5758	90.11730704386285	465.1775368500974
5759	0.5759	88.67084139126304	476.04792090647277
5760	0.5760	88.88518112814813	466.38695454152065
5761	0.5761	85.12404932006812	475.35967031341244
5762	0.5762	83.46936141803207	476.5529033240066
5763	0.5763	94.50962104294929	457.55489693332913
5764	0.5764	92.89230183042484	460.29841039916613
5765	0.5765	85.10527436917036	474.2960682413738
5766	0.5766	85.09765599792767	473.9181342368067
5767	0.5767	91.40646508451226	470.4689695536781
5768	0.5768	87.54425006646267	470.3009274490206
5769	0.5769	85.17862687068241	473.2163040417622
5770	0.5770	87.92425701536978	470.2443554431508
5771	0.5771	80.72104220823084	489.31083038247954
5772	0.5772	80.44466956740406	486.4996555734317
5773	0.5773	83.11393918505777	476.7757539093766
5774	0.5774	87.76863119063549	472.06028560619524
5775	0.5775	93.17244286617604	459.5131096218034
5776	0.5776	93.14749879265568	462.8072862818908
5777	0.5777	83.52598577276574	477.9176294237434
5778	0.5778	90.05305074338533	465.04008298519966
5779	0.5779	84.17395200650024	475.59655210913127
5780	0.5780	88.88348966804688	468.39867094061805
5781	0.5781	81.15570622572494	484.8845817591256
5782	0.5782	84.79688445371711	474.92204219310156
5783	0.5783	93.44694814975688	456.71935317814143
5784	0.5784	93.13410981632951	461.14799787291236
5785	0.5785	83.72927900180875	471.87370744555204
5786	0.5786	93.14219816943142	465.4064849639957
5787	0.5787	90.94263331079561	464.6909779490783
5788	0.5788	91.24741889879907	461.7862158379571
5789	0.5789	91.4857127111455	466.75144301442685
5790	0.5790	86.3528123752196	473.3377419997514
5791	0.5791	86.1482854367473	470.31865616245744
5792	0.5792	90.76201797955457	473.36793121004416
5793	0.5793	87.77884273636496	476.98049318878213
5794	0.5794	87.45903258228758	472.6506894371631
5795	0.5795	80.60071322697928	481.8218493941282
5796	0.5796	97.55132340803965	474.9851218947063
5797	0.5797	93.37866362261956	463.1477176530034
5798	0.5798	87.7064218980952	466.0178471897166
5799	0.5799	93.72202721551406	457.0392360831015
5800	0.5800	93.36298948023966	458.67738583353196
5801	0.5801	81.30265981421111	484.96632985974713
5802	0.5802	84.65193482274205	475.62260370811555
5803	0.5803	87.94533798175152	464.99557480384203
5804	0.5804	93.54401947738751	464.97630627152756
5805	0.5805	83.86034473859371	478.3518328511705
5806	0.5806	91.06152380373588	462.4606413387783
5807	0.5807	85.11862223267897	473.52630688948904
5808	0.5808	92.8756926212866	462.09456766403656
5809	0.5809	84.22246124831126	473.35671961689224
5810	0.5810	90.67215191226944	464.0840053632771
5811	0.5811	90.89890786286767	463.879385224764
5812	0.5812	90.17336216850765	463.40129160409094
5813	0.5813	85.74189099912454	468.9731235600007
5814	0.5814	94.07674789406268	467.30884399560125
5815	0.5815	84.18566087942064	471.22006939445185
5816	0.5816	91.43422311996844	469.0897521632248
5817	0.5817	88.04342055268819	465.7569010298104
5818	0.5818	87.73456279176763	471.9712433537064
5819	0.5819	84.98617144782651	468.3261179505418
5820	0.5820	89.20879271491006	488.8627357002719
5821	0.5821	87.52042616673894	471.29651855786375
5822	0.5822	86.81120727548054	468.7093115447266
5823	0.5823	83.05017124588704	480.78606415248584
5824	0.5824	85.45182793038497	472.7029333634408
5825	0.5825	88.92759445486479	465.3228006040371
5826	0.5826	86.08835129542855	473.1291747463355
5827	0.5827	89.00493612090249	462.0410580193292
5828	0.5828	93.56018298780829	465.5319679947622
5829	0.5829	93.34615657355306	459.37758395549065
5830	0.5830	86.14194689756634	475.99022378964213
5831	0.5831	93.21093885674325	458.5512970917518
5832	0.5832	91.77113005862292	461.2596256514702
5833	0.5833	87.76250258425587	467.88955994465744
5834	0.5834	92.39772646340217	464.05437993085013
5835	0.5835	86.28985391592926	466.67059664129
5836	0.5836	89.94498122660096	468.4745745171883
5837	0.5837	85.6645071134528	471.6090487338146
5838	0.5838	93.40694677951087	463.63937051231073
5839	0.5839	81.9076749783824	479.7239758835058
5840	0.5840	89.09766934889073	472.9313056117629
5841	0.5841	88.7886773322276	471.6188733796386
5842	0.5842	80.39870426888663	484.3431855575863
5843	0.5843	85.12663740322807	478.80867867069105
5844	0.5844	90.84441646843426	472.30320735701986
5845	0.5845	88.90157018383618	463.7191668972916
5846	0.5846	95.57650532137191	464.17760435462895
5847	0.5847	84.0979432665607	480.8203336035745
5848	0.5848	81.07993525274998	479.484245857567
5849	0.5849	90.56448641510367	468.3612856269602
5850	0.5850	91.82477446284607	468.94129956028746
5851	0.5851	81.79867139679692	479.83026764613805
5852	0.5852	88.91513937963495	468.0837441352495
5853	0.5853	93.50630405723912	461.86862128076564
5854	0.5854	88.18981625023864	468.47703087187574
5855	0.5855	81.03578369559582	482.13552939275417
5856	0.5856	95.37167682092081	464.9021898109671
5857	0.5857	92.85567251883651	461.1659793127254
5858	0.5858	89.00051755950743	463.2887744567168
5859	0.5859	81.10945323174207	483.21983861922905
5860	0.5860	88.014450938221	468.94397790229993
5861	0.5861	87.70039223706377	469.20911881498006
5862	0.5862	92.39745198242713	460.82716846489166
5863	0.5863	89.01843524115682	464.86975445274226
5864	0.5864	84.54349740556309	474.3717818281501
5865	0.5865	87.9360547627047	468.8144190808213
5866	0.5866	83.21131897315257	478.6032626983781
5867	0.5867	90.08727476103357	462.84115884807886
5868	0.5868	90.90652293178591	462.7773147992058
5869	0.5869	92.69434521292268	463.19035781646915
5870	0.5870	92.65580126139476	461.206674276024
5871	0.5871	93.28839721810411	459.29547207451674
5872	0.5872	87.94193486222846	469.6542554219162
5873	0.5873	80.50906269216306	484.85292565202593
5874	0.5874	82.35858952561036	482.7010773115761
5875	0.5875	87.60926485033325	470.91963997892617
5876	0.5876	89.13749240934823	467.7352176185715
5877	0.5877	80.90470117042898	481.30552509720417
5878	0.5878	93.25326206148323	466.4009490798043
5879	0.5879	93.45873367864746	460.6718990576271
5880	0.5880	87.47302609509997	473.2066524973047
5881	0.5881	84.67269796922815	469.63696202624845
5882	0.5882	92.843979116425	472.2316040634669
5883	0.5883	87.8272482957435	475.3275261946417
5884	0.5884	84.07799331249181	474.4364117927862
5885	0.5885	84.16924453773663	474.80858731312503
5886	0.5886	86.10373099432955	472.7726557601567
5887	0.5887	83.01783733603119	479.17202616188706
5888	0.5888	84.68059250683093	473.0729704110464
5889	0.5889	83.07381943552213	482.73949491266086
5890	0.5890	80.4216740243888	484.7128160024535
5891	0.5891	92.35764873805262	459.3680060774139
5892	0.5892	93.08439827407943	461.3923316234113
5893	0.5893	82.37276443373545	480.57498657696914
5894	0.5894	87.75084444933036	471.53513810176275
5895	0.5895	83.50410770697837	476.6675278744159
5896	0.5896	90.98266657997128	463.99920034222947
5897	0.5897	82.47745988078208	475.68144104364757
5898	0.5898	87.78862248412116	474.26704820782555
5899	0.5899	91.25894218861016	461.55268982186436
5900	0.5900	91.30531454341146	461.432363172277
5901	0.5901	82.44265954959656	481.08472664132194
5902	0.5902	82.9894950273696	481.59693605695946
5903	0.5903	93.16060134848503	459.52606006980307
5904	0.5904	92.89321921912276	460.25600019785054
5905	0.5905	83.04807609587333	474.7202027937299
5906	0.5906	88.05925326777272	474.95355899955695
5907	0.5907	92.27432324566439	468.5427372657958
5908	0.5908	88.07473424016956	463.4684807592417
5909	0.5909	81.4313237370782	482.8135404119492
5910	0.5910	91.42191034681997	463.07718708429434
5911	0.5911	94.07151100747326	469.50127597592734
5912	0.5912	80.55558158726353	480.07401270721164
5913	0.5913	94.15737676416242	461.7818463406169
5914	0.5914	89.00432750631776	463.7595671800819
5915	0.5915	80.42541392974854	488.9469954016278
5916	0.5916	85.76955289339396	475.63269884899876
5917	0.5917	92.8711641532397	461.4824121874383
5918	0.5918	91.16316175103833	465.14078485703493
5919	0.5919	84.39722355647729	478.4982158429571
5920	0.5920	81.24412409563092	483.049859303437
5921	0.5921	82.42089441159177	477.2753648848086
5922	0.5922	84.95334513433606	481.90339290753866
5923	0.5923	90.98822167732945	469.1329345374223
5924	0.5924	85.34197927552111	469.2988771602032
5925	0.5925	80.78207506437303	485.1659128614889
5926	0.5926	82.76790584609687	482.45716213235255
5927	0.5927	86.36115547090252	473.184531879126
5928	0.5928	83.16927767648903	475.739818168753
5929	0.5929	88.07747705557587	466.5060132454035
5930	0.5930	93.36906863013624	465.3927859117317
5931	0.5931	90.39779374095887	469.8370607161697
5932	0.5932	84.4697757284872	471.9847752303083
5933	0.5933	94.36780598809482	457.72568068422447
5934	0.5934	87.80107691674122	471.24341286571206
5935	0.5935	90.8814842155738	465.2673364715829
5936	0.5936	83.22774039502585	476.92312442158243
5937	0.5937	87.89530585477348	471.4421001544403
5938	0.5938	83.36402598451328	481.49136733720155
5939	0.5939	86.3074143874723	472.53055476773466
5940	0.5940	87.02754267011188	472.4965108944482
5941	0.5941	84.03256807341718	474.5979813600776
5942	0.5942	86.32990228695404	471.43360631123005
5943	0.5943	85.00955382777042	480.2621631309581
5944	0.5944	88.86047557428732	472.64370528769535
5945	0.5945	89.16673894796168	472.3894694770396
5946	0.5946	83.65373919928628	471.75036980144796
5947	0.5947	92.64853719155943	459.97552479931596
5948	0.5948	92.64689112625611	461.54363823016337
5949	0.5949	94.57862818784646	465.3234482528645
5950	0.5950	84.21248216233286	474.83945781266
5951	0.5951	85.10857372982359	477.51707020156414
5952	0.5952	80.49672675306027	487.4303882398971
5953	0.5953	82.93129667470143	478.4537483515203
5954	0.5954	83.57793837588922	478.7519833595216
5955	0.5955	91.22333870323926	463.3935681945866
5956	0.5956	81.90682367160143	481.5075312666806
5957	0.5957	84.80237621040698	473.4346488903543
5958	0.5958	85.26841281535526	474.7026393805051
5959	0.5959	84.67048098820705	473.212027920278
5960	0.5960	86.02014386047091	471.3579010958824
5961	0.5961	87.87766950940792	470.61728258466644
5962	0.5962	87.75461751339961	467.76936956376534
5963	0.5963	83.95218477483809	476.2093046262712
5964	0.5964	89.02495270930773	465.90334277431145
5965	0.5965	87.85967967582157	470.5481138939393
5966	0.5966	86.54739741386501	469.7371948689095
5967	0.5967	83.51155028887254	471.4955944341831
5968	0.5968	92.62618405556913	469.12118379668203
5969	0.5969	92.26113913367043	461.35363679502586
5970	0.5970	85.6898556495205	478.70921533738886
5971	0.5971	83.05657112095265	480.94452075247636
5972	0.5972	80.44198659858	484.8002799577529
5973	0.5973	83.97880615830071	476.91360758235606
5974	0.5974	93.0484190632932	462.0456007801469
5975	0.5975	92.82471166835612	460.0828133399571
5976	0.5976	90.61452606441011	464.8544156490469
5977	0.5977	87.53898753954195	471.20471094775303
5978	0.5978	83.16872238416069	481.3023082665074
5979	0.5979	83.89514648140297	478.74287765431365
5980	0.5980	90.97006080461831	464.22583400758305
5981	0.5981	83.03120683468687	476.29994397190825
5982	0.5982	91.09898481353208	474.0861736317949
5983	0.5983	82.36249341746687	476.8865686005918
5984	0.5984	90.99729162646472	468.5826911924925
5985	0.5985	82.66162621424122	478.07487491541343
5986	0.5986	88.73666274123642	471.2721934597684
5987	0.5987	83.00244929353228	481.38213178557
5988	0.5988	83.0066669913912	482.1204545796907
5989	0.5989	86.03315749604141	471.4309963379772
5990	0.5990	85.43720103121736	472.60971091630717
5991	0.5991	82.42926935885767	477.51673635571575
5992	0.5992	89.89741938294375	468.90502293862306
5993	0.5993	85.45108957683654	472.7345663849971
5994	0.5994	88.86858885293846	467.6122989566837
5995	0.5995	93.62938849792725	468.9520324850033
5996	0.5996	80.5160226309421	490.31540437409774
5997	0.5997	88.68401076529803	480.85784842871965
5998	0.5998	82.31616575535767	477.47182169570686
5999	0.5999	80.61375783590111	477.0523753677988
6000	0.6000	91.07829432304355	477.8846528282328
6001	0.6001	87.72203853517142	467.6768335514993
6002	0.6002	82.3952957329972	483.4155778776998
6003	0.6003	93.74811887390813	457.97623636375215
6004	0.6004	93.45369359303848	457.82215437835
6005	0.6005	93.37735320659718	460.7024748154074
6006	0.6006	93.28049851865732	458.2491934193346
6007	0.6007	91.5479070928825	462.7355429965336
6008	0.6008	86.191571651848	472.5114938340778
6009	0.6009	80.53126971343346	485.3463732729596
6010	0.6010	91.16102422303467	462.7796000352304
6011	0.6011	92.00184193313946	476.6581149953715
6012	0.6012	82.73295786026942	472.0931516815148
6013	0.6013	88.98452832594285	466.80002718604015
6014	0.6014	85.66136660919666	474.83711706542204
6015	0.6015	80.65554597212459	483.4990484945672
6016	0.6016	91.0538728618428	464.46109494830364
6017	0.6017	90.90325467081844	474.2690265259321
6018	0.6018	82.50108935810373	474.24006822289937
6019	0.6019	93.93026540807483	460.6751387356216
6020	0.6020	90.3826682817637	461.53711957712363
6021	0.6021	84.46520658430786	470.10325482639064
6022	0.6022	92.2284728637403	471.3004429972347
6023	0.6023	84.09068219584579	474.10219031799056
6024	0.6024	82.90129681911372	479.72249625918334
6025	0.6025	80.75658521397362	483.15895098818714
6026	0.6026	95.5615118597328	459.75227110608085
6027	0.6027	81.12576722790651	482.66884431121645
6028	0.6028	87.59738624390677	473.0671795618937
6029	0.6029	82.88459806243362	479.3243004030336
6030	0.6030	83.49865281124804	478.98803728082925
6031	0.6031	88.2809810645997	472.5985988037173
6032	0.6032	87.75659620108905	468.70014887340545
6033	0.6033	82.37674281542722	478.5214025378175
6034	0.6034	92.66166757009113	469.3852874108562
6035	0.6035	93.04165789156251	461.10044836761404
6036	0.6036	88.73963499343469	467.57311210636
6037	0.6037	87.94027849408421	465.6798688543755
6038	0.6038	92.91584715299419	463.68744578322855
6039	0.6039	86.49653462002182	470.8095094194894
6040	0.6040	93.02198391756846	464.18052439515964
6041	0.6041	83.90369458470994	480.80643925611764
6042	0.6042	80.52187546950375	484.540287783312
6043	0.6043	83.59574504695999	477.1513001361527
6044	0.6044	89.98518878319338	463.8451510026742
6045	0.6045	90.9406800204566	468.34827711846555
6046	0.6046	86.47542813879856	465.84603480924
6047	0.6047	81.11366324090673	480.47463400684813
6048	0.6048	87.9538436178422	478.4733160940592
6049	0.6049	86.46521011627625	469.8911184454811
6050	0.6050	94.17083273627439	458.0482103947062
6051	0.6051	91.09363003462173	469.7614058088015
6052	0.6052	82.43316880767651	476.87533165817416
6053	0.6053	85.30926372157494	473.4281162588378
6054	0.6054	81.39067438038425	482.8295833772894
6055	0.6055	92.59281572858218	469.3082508678169
6056	0.6056	80.4718348749385	483.7661864894634
6057	0.6057	90.88161485101209	462.37324574839874
6058	0.6058	88.93016986710099	465.331428420276
6059	0.6059	85.39755635259925	471.76538930637446
6060	0.6060	95.34156343699213	494.10278191278314
6061	0.6061	82.3347202867542	483.1858110331539
6062	0.6062	82.32653692713238	481.8616422360492
6063	0.6063	84.78937395241789	469.531133472384
6064	0.6064	91.11637852589702	466.8392494613323
6065	0.6065	84.83409544465168	474.07867123710463
6066	0.6066	85.91767990097466	472.41652520709795
6067	0.6067	87.43391137484521	469.8170906822619
6068	0.6068	89.22564670406149	464.72304608090883
6069	0.6069	92.9735767592865	459.95446821877124
6070	0.6070	93.18683274932417	459.5821923333494
6071	0.6071	85.4741013102595	472.1647184860096
6072	0.6072	88.85329973177137	465.0387970465897
6073	0.6073	86.14829709438887	470.081458455007
6074	0.6074	84.55999459919076	475.1780893347942
6075	0.6075	85.75909927062905	472.5127890081462
6076	0.6076	93.91577130123608	459.5283842440392
6077	0.6077	84.74185093101153	471.99552803651517
6078	0.6078	80.52429376876522	485.2259018576142
6079	0.6079	84.16062041270952	480.8340057034559
6080	0.6080	81.39464334689504	478.1251326937156
6081	0.6081	82.35851173724346	482.8455156201867
6082	0.6082	85.91775768934156	471.8765809289539
6083	0.6083	92.40983470976535	461.49944771567954
6084	0.6084	91.13076638679473	461.24451487063936
6085	0.6085	84.40643322831922	476.3944953810957
6086	0.6086	84.1182137425778	474.1705107798629
6087	0.6087	83.99726463925815	477.35139779343353
6088	0.6088	82.99310411526126	478.67864056974616
6089	0.6089	92.78267105324282	463.9624909220079
6090	0.6090	86.28999746996875	481.7671727979866
6091	0.6091	87.6911676717641	467.77538381325064
6092	0.6092	83.01560344743818	479.3828290882062
6093	0.6093	92.42600574217207	473.46831479799835
6094	0.6094	81.7158121257479	478.3860959718627
6095	0.6095	81.12642987960818	484.56059583629445
6096	0.6096	90.26727623434033	473.32043365178635
6097	0.6097	86.11289695922808	470.6660195884879
6098	0.6098	83.54629835878328	478.29045978720035
6099	0.6099	92.64765832533085	460.2079524424328
6100	0.6100	92.39813956569958	460.62056891569785
6101	0.6101	90.80111030751729	467.3415420599728
6102	0.6102	83.66861737960589	474.5317710095262
6103	0.6103	84.6757947745613	473.214568149687
6104	0.6104	84.53950834528418	474.29112058731124
6105	0.6105	84.46489382514937	474.2796721373445
6106	0.6106	82.78586493658123	476.3925055861573
6107	0.6107	84.55248533059202	480.95910055741416
6108	0.6108	80.4598894488676	481.7356990575768
6109	0.6109	83.63601130756314	477.0207032758599
6110	0.6110	88.92851185721595	466.5231213997815
6111	0.6111	82.91759940228273	481.5606732074921
6112	0.6112	84.46261894058846	477.1916059734225
6113	0.6113	93.8460114594986	459.94682274473246
6114	0.6114	93.20027144272018	458.91849479527394
6115	0.6115	88.93974208562517	465.6399498365934
6116	0.6116	92.48279247951164	461.72354366396246
6117	0.6117	82.88439787457837	487.49627356158044
6118	0.6118	80.36678637847093	484.08273289033184
6119	0.6119	93.29358864951305	460.73013417897806
6120	0.6120	89.0119371394574	463.05141007056767
6121	0.6121	83.96452878919013	484.91200094847323
6122	0.6122	80.35179606321886	482.7843011106912
6123	0.6123	86.04027091361058	472.1329195552367
6124	0.6124	83.52814857112723	476.75683483186134
6125	0.6125	97.21740382089835	457.91397329084623
6126	0.6126	93.54510639043751	457.75587363844886
6127	0.6127	86.4670681515703	471.1788032787591
6128	0.6128	90.03955176497888	463.829001581409
6129	0.6129	81.48810358444773	479.80105292701097
6130	0.6130	90.00588243255821	469.4801485626137
6131	0.6131	85.53609279566848	471.6411895566232
6132	0.6132	86.0758989045028	472.65550543671856
6133	0.6133	81.43059610886102	484.27441950990186
6134	0.6134	87.37282753053027	470.7198683849184
6135	0.6135	93.44763348663659	459.9769255719697
6136	0.6136	90.8776842967994	460.8760924109849
6137	0.6137	80.28608202477089	483.9214446531115
6138	0.6138	83.57425905609098	484.65356024647355
6139	0.6139	90.90879815621581	463.07328314106036
6140	0.6140	92.97492911922343	459.38223000937415
6141	0.6141	95.07365464701469	464.8238999839148
6142	0.6142	88.86539896179275	464.74141152005956
6143	0.6143	92.69540307101558	464.5971509872004
6144	0.6144	86.73689331877233	472.7078197868856
6145	0.6145	93.70001841362946	465.01416627446014
6146	0.6146	86.44580807332602	467.5523800935816
6147	0.6147	92.96421624668534	468.47891740878237
6148	0.6148	85.4985491674991	467.054687086798
6149	0.6149	89.77250897883522	463.69036908534406
6150	0.6150	81.63955506694471	485.39829631400426
6151	0.6151	91.29444987817536	461.10893585416034
6152	0.6152	93.45378593084878	458.0932969514385
6153	0.6153	84.18080382906604	476.8310831605463
6154	0.6154	92.3309048161033	471.2535498259522
6155	0.6155	82.93226529042634	477.0234572788778
6156	0.6156	90.82794741090457	470.3777179895409
6157	0.6157	93.37159014474763	465.11671356127704
6158	0.6158	80.51548752167895	486.6205366144182
6159	0.6159	82.43587432536363	479.3006678217132
6160	0.6160	83.43922281400401	479.6284437615469
6161	0.6161	93.12430334460099	462.2597227578891
6162	0.6162	83.61260336829704	474.847451084565
6163	0.6163	83.55665286111967	475.59516944631
6164	0.6164	85.95118728875163	472.9543054325415
6165	0.6165	82.87641792929335	478.00690055452986
6166	0.6166	86.04502275029128	473.6320271495461
6167	0.6167	84.74315968010079	473.5041325587903
6168	0.6168	93.52010601431806	459.53025124913654
6169	0.6169	93.5999341383244	465.39163163687135
6170	0.6170	83.72215401377657	477.43608940766455
6171	0.6171	84.66941901983087	472.94711309704576
6172	0.6172	83.70698998017002	475.3095362080672
6173	0.6173	88.98036821419036	468.6303675587016
6174	0.6174	84.19007641874852	471.81582756538216
6175	0.6175	88.7688903382169	464.4683898704628
6176	0.6176	92.78000393134872	461.07539139575175
6177	0.6177	93.18765247414397	461.0510383700374
6178	0.6178	91.38623608740927	458.8250896667905
6179	0.6179	80.45769272954773	480.15182805820785
6180	0.6180	83.47480281831014	483.3111049541066
6181	0.6181	88.72000225226435	470.5395587162144
6182	0.6182	84.15520552663422	471.29847781199624
6183	0.6183	93.13918845886386	465.7120956836904
6184	0.6184	81.55493569887811	483.41531007010883
6185	0.6185	86.14523998754262	472.32788391065986
6186	0.6186	84.16268374472094	472.81474882822346
6187	0.6187	90.76918580362052	470.23127692395326
6188	0.6188	88.99633460649925	465.0978007008792
6189	0.6189	84.16300523603084	472.39280649275236
6190	0.6190	90.80733423552358	465.41476837874006
6191	0.6191	93.34983002128656	456.4322961587845
6192	0.6192	92.57690146764841	461.3629686793378
6193	0.6193	89.78241533839983	465.4239635423604
6194	0.6194	85.44365118999603	471.52457311173555
6195	0.6195	83.01727449250743	482.85866099884447
6196	0.6196	82.24261185221667	480.28892990003294
6197	0.6197	88.85775277545832	464.7491778186576
6198	0.6198	93.74426628661776	458.23196900039034
6199	0.6199	93.14485621030813	459.3941154937855
6200	0.6200	86.15246767847752	470.5920646503098
6201	0.6201	86.30917715937848	472.1978113602338
6202	0.6202	82.37326346993731	476.21634788642166
6203	0.6203	88.86977582499127	464.57401660214146
6204	0.6204	93.01912602000445	462.1037952252179
6205	0.6205	80.46144783780319	486.24354917591063
6206	0.6206	83.55020150280595	476.921306242826
6207	0.6207	93.79659061082795	459.1580021048406
6208	0.6208	86.18812122739128	470.87612215127103
6209	0.6209	84.68646923721002	479.37320235324995
6210	0.6210	86.41597912885565	471.43746034451794
6211	0.6211	83.12460966744084	476.352670627527
6212	0.6212	88.94094774978362	468.86619091853515
6213	0.6213	92.36400234907609	472.67438441306166
6214	0.6214	84.9474602353102	468.05835697626037
6215	0.6215	84.8114100309354	475.38578450992344
6216	0.6216	94.15531257886718	457.63867875748946
6217	0.6217	86.15769589770801	471.14813244636673
6218	0.6218	84.66653970030288	472.98396618160103
6219	0.6219	88.96795706728707	465.78092182881596
6220	0.6220	90.10346933209895	465.00608697052934
6221	0.6221	83.70964040807766	475.27335845264906
6222	0.6222	80.44201913949644	486.5310933900526
6223	0.6223	91.23913602311652	465.82749117210386
6224	0.6224	93.48596007687327	458.9687831943001
6225	0.6225	84.58307617167787	474.6772922989612
6226	0.6226	93.05903738020456	458.96488921193816
6227	0.6227	82.40096258190437	485.2600960013265
6228	0.6228	82.39480282402202	476.8652242305828
6229	0.6229	86.1507675515595	468.4150324058202
6230	0.6230	90.98618729238638	470.9711159724658
6231	0.6231	80.55501101333306	480.1764010271258
6232	0.6232	93.06094259838301	466.45308537695524
6233	0.6233	84.13710566007357	475.4285913728408
6234	0.6234	83.79614643228346	480.827567232629
6235	0.6235	82.61443979522684	480.87879202844107
6236	0.6236	87.4900062430368	469.4315189128049
6237	0.6237	89.89346704743312	464.7160410635436
6238	0.6238	88.91239475780492	467.52618865334756
6239	0.6239	82.0924916525141	480.3270172311143
6240	0.6240	95.84262443425813	458.8961564121581
6241	0.6241	86.11251758978389	472.908313466691
6242	0.6242	87.71913193317341	467.744692406853
6243	0.6243	88.71713650484601	469.8441632757074
6244	0.6244	84.27085306272305	469.8430920907039
6245	0.6245	81.19482060509895	478.7238251228116
6246	0.6246	85.61119944712334	476.90748606635765
6247	0.6247	93.36115219425226	462.4024102742878
6248	0.6248	83.2317173755991	476.6136295278668
6249	0.6249	83.03959485791823	479.98244474645236
6250	0.6250	81.11554982420652	485.1522764689186
6251	0.6251	100.20458469598859	474.1818014598346
6252	0.6252	80.5385054480893	483.02439322009167
6253	0.6253	88.85497431061494	466.71196827566115
6254	0.6254	91.10325806590866	461.9238824518107
6255	0.6255	89.43178696627224	469.31673486500665
6256	0.6256	86.38739321092469	465.28462838285384
6257	0.6257	83.22043803350715	475.6420134249521
6258	0.6258	88.76119925891147	472.36044874338364
6259	0.6259	92.9307166672285	471.1035889041646
6260	0.6260	83.14615804900725	473.4154235474002
6261	0.6261	82.46907074250448	480.6982283258655
6262	0.6262	80.35493172807108	487.3728730378976
6263	0.6263	90.76191978585452	463.7552957632523
6264	0.6264	83.69182844029703	475.93606886587634
6265	0.6265	90.01094914824665	464.5803173427722
6266	0.6266	83.49523327792606	477.73571448981494
6267	0.6267	84.10754451965366	475.0890697752161
6268	0.6268	93.05535586508671	462.6961820981973
6269	0.6269	94.1195426189149	457.7191357569869
6270	0.6270	93.18593753804657	457.79210971332964
6271	0.6271	83.15487628244568	476.08311793782855
6272	0.6272	83.45068615767703	480.1143972501511
6273	0.6273	88.78194078408895	471.75290702789766
6274	0.6274	81.19720104604804	476.82881477624176
6275	0.6275	80.92994152419618	475.0481802878667
6276	0.6276	92.44208928180551	474.0653124253954
6277	0.6277	81.63424774541963	478.6412728891764
6278	0.6278	92.1364016823999	468.3457303524842
6279	0.6279	87.33000468484514	472.16280148775905
6280	0.6280	83.82162023173532	473.2656427375329
6281	0.6281	86.52611872534567	466.89067999743116
6282	0.6282	91.21080791001903	466.11545510946144
6283	0.6283	82.47243156564276	483.7382345678146
6284	0.6284	80.4887118353208	482.9963092004024
6285	0.6285	87.59701703202735	466.38289666007125
6286	0.6286	93.09413831513403	466.47039572239373
6287	0.6287	84.62595808384656	476.0024326161784
6288	0.6288	87.45314534533293	476.614522506465
6289	0.6289	94.15996879212669	469.80735575181853
6290	0.6290	86.8214199772482	471.5970351988928
6291	0.6291	81.46629467083044	483.94387748852535
6292	0.6292	96.13758527168417	460.46733451295773
6293	0.6293	91.36479066471121	461.92941427576585
6294	0.6294	91.14406169203993	460.72542752499436
6295	0.6295	84.89723495104208	469.68573229130146
6296	0.6296	88.95935947942812	469.5425173164287
6297	0.6297	94.4239145038052	464.79895680718846
6298	0.6298	90.22775001597849	473.7397368001463
6299	0.6299	84.41000608506013	476.06348643471097
6300	0.6300	88.83879589840268	473.61900557666917
6301	0.6301	84.12713248765336	473.6803411585874
6302	0.6302	84.61878658614059	474.56559378907343
6303	0.6303	96.42483676490782	474.70343236135386
6304	0.6304	80.91819150580048	478.3661850386612
6305	0.6305	83.17237725492134	476.1696920137273
6306	0.6306	86.36125266164903	471.7514109535127
6307	0.6307	86.05133157818368	472.16454164432463
6308	0.6308	80.37544467925909	486.39771155481515
6309	0.6309	84.72524545220317	470.22712045215206
6310	0.6310	92.60685347595269	472.34689486243997
6311	0.6311	82.75188494296002	479.1730276881943
6312	0.6312	83.21331851443976	479.134153246155
6313	0.6313	83.38300046161892	479.2438847865483
