 	Design Numbers	obj_o_Wh_Loss	obj_o_Weight_Act
6357	0.6357	604.8090749096064	88.1556217545312
6358	0.6358	629.1385307320928	81.58792451424759
6359	0.6359	511.7687863564925	122.87271965788807
6360	0.6360	537.2197586857732	119.51739046715886
6361	0.6361	517.1135152250295	119.32830434176452
6362	0.6362	557.8921500094377	101.61053300828056
6363	0.6363	508.87166395761653	123.925402497733
6364	0.6364	488.25703745392417	139.34644570634813
6365	0.6365	536.1523014710161	110.37607407849183
6366	0.6366	481.43295692526107	152.0118050896779
6367	0.6367	542.1545485521914	110.37596517497889
6368	0.6368	488.4252687888117	147.6405074617206
6369	0.6369	537.8727326290295	112.2338045587554
6370	0.6370	557.9837656970823	101.57153825602904
6371	0.6371	570.5123997991218	97.08478765250334
6372	0.6372	565.2788372172059	103.12421692908258
6373	0.6373	550.6802559504821	104.54429104338281
6374	0.6374	561.331344120936	100.28286358325505
6375	0.6375	512.5691537580565	129.18618852022865
6376	0.6376	578.37404604823	97.37332493004698
6377	0.6377	497.89753251553594	131.38078348096064
6378	0.6378	521.8880691415967	116.90163842336266
6379	0.6379	512.8430930036875	121.63794233793513
6380	0.6380	531.3810395943493	112.31034799745126
6381	0.6381	481.3139701672432	149.65974970556573
6382	0.6382	557.378633003602	102.40470835106456
6383	0.6383	481.29031043416927	150.81858428817384
6384	0.6384	502.55861581365576	128.46387694419985
6385	0.6385	536.2615116797343	120.3668037679609
6386	0.6386	503.6584384999112	127.22314758942218
6387	0.6387	576.2924463963875	101.81544563650934
6388	0.6388	555.5432283533602	103.74157000873691
6389	0.6389	563.0833705202416	99.65424618594244
6390	0.6390	501.2457894438441	131.07086437641468
6391	0.6391	522.7907192150685	116.46743798501264
6392	0.6392	571.361221058107	96.88247059937265
6393	0.6393	504.36147826827516	128.618435968927
6394	0.6394	516.7670662435747	120.3668037679609
6395	0.6395	597.6750352282826	93.7336251858335
6396	0.6396	495.3589555764355	133.64473314985406
6397	0.6397	498.43861424444594	135.77213329660412
6398	0.6398	584.2428569634524	101.05918695281854
6399	0.6399	493.0070903237622	134.9051649411785
6400	0.6400	502.8677400157039	127.66695368750474
6401	0.6401	538.121743245128	109.35844741499093
6402	0.6402	558.1009976266384	101.46159922876762
6403	0.6403	582.2522251477035	93.8016627378823
6404	0.6404	536.650604925433	109.97338316876773
6405	0.6405	500.97818033674	130.12214709701936
6406	0.6406	544.3741836547453	109.31408182498483
6407	0.6407	565.3689808611774	100.2121243196035
6408	0.6408	567.8069810007902	98.0325280257677
6409	0.6409	570.1011031278097	100.69185866079391
6410	0.6410	504.1517084057617	128.09752009425839
6411	0.6411	611.1747826399333	85.58618241437927
6412	0.6412	544.5426465923456	106.79806909597897
6413	0.6413	505.3991529377477	142.25054624051364
6414	0.6414	573.2591338904397	101.61053300828056
6415	0.6415	559.2990733725322	101.0626272983616
6416	0.6416	564.1901884678396	99.26525655957384
6417	0.6417	508.1851969129706	124.41596558917104
6418	0.6418	529.7891619571469	113.30081211934632
6419	0.6419	562.0002115248204	100.69096891575704
6420	0.6420	529.636813530699	114.20267387112042
6421	0.6421	505.86474208710956	126.0647372820068
6422	0.6422	623.7721583138397	82.79166083892511
6423	0.6423	511.1849652488397	123.08795286765952
6424	0.6424	485.79420666173525	143.83500049173185
6425	0.6425	578.6010877443083	94.52683901891656
6426	0.6426	482.89134556250104	146.17074504368367
6427	0.6427	502.91617841733245	127.66695368750474
6428	0.6428	635.3169240666365	79.85302705760999
6429	0.6429	600.48874273521	90.10386327999457
6430	0.6430	507.43177961231333	125.7223375118315
6431	0.6431	567.6664070186093	100.93980080977641
6432	0.6432	489.6203128106755	144.9342639533483
6433	0.6433	497.80153920976255	131.38078348096064
6434	0.6434	611.8873407467906	85.58618241437927
6435	0.6435	512.1343128030211	123.23816259992927
6436	0.6436	587.250096250205	92.65769936915369
6437	0.6437	514.9686210390934	120.7708084265849
6438	0.6438	542.0956157233356	108.30670803056151
6439	0.6439	503.2354179163585	127.66695368750474
6440	0.6440	634.4843840796058	79.85302705760999
6441	0.6441	484.7861120560845	145.70427613440063
6442	0.6442	584.3981415427884	93.09420549111584
6443	0.6443	496.68263348866964	132.32070221352774
6444	0.6444	517.9193697177262	119.42688503539381
6445	0.6445	570.7766220707151	97.30906317031982
6446	0.6446	502.89778088268656	127.63905752312556
6447	0.6447	568.1849914168382	97.89034482662638
6448	0.6448	514.982166471921	120.3668037679609
6449	0.6449	571.5818163594014	96.86167570678649
6450	0.6450	608.6719102413164	86.35030936794126
6451	0.6451	532.7845811895829	111.73813854499855
6452	0.6452	569.3582855181766	97.48487454307454
6453	0.6453	558.0795356353549	104.64052337736149
6454	0.6454	492.9594039216113	144.01272096596804
6455	0.6455	611.1521214111193	85.58692245166766
6456	0.6456	578.4111735966018	94.52611367353661
6457	0.6457	522.1021856435024	116.89508970477283
6458	0.6458	553.8140887326341	103.60117349821176
6459	0.6459	499.5265202592179	131.38078348096064
6460	0.6460	606.7344719000163	88.48959854410523
6461	0.6461	559.8109047532068	101.00139665172632
6462	0.6462	625.1855531810525	82.36133841281666
